InventoryID,StoreID,ProductID,CurrentStock,ReorderLevel,MaximumStock,LastRestockedDate,LastModifiedDate,IsActive
INV022074,STR0056,22919,373,63,470,2026-02-23,2026-07-05 19:34:41.436005,True
INV022075,STR0056,90030C,342,33,641,2026-03-19,2026-07-05 19:34:41.436041,True
INV022076,STR0056,23179,211,60,346,2026-01-22,2026-07-05 19:34:41.436077,True
INV022077,STR0056,gift_0001_50,109,48,569,2026-01-06,2026-07-05 19:34:41.436135,True
INV022078,STR0056,85230B,421,29,608,2026-03-02,2026-07-05 19:34:41.436177,True
INV022079,STR0056,37438,60,27,472,2026-03-27,2026-07-05 19:34:41.436215,True
INV022080,STR0056,23355,112,58,321,2026-04-30,2026-07-05 19:34:41.436252,True
INV022081,STR0056,21210,162,36,429,2026-06-04,2026-07-05 19:34:41.436313,True
INV022082,STR0056,20700,355,30,524,2026-06-24,2026-07-05 19:34:41.436379,True
INV022083,STR0056,90211A,418,21,595,2026-01-25,2026-07-05 19:34:41.436445,True
INV022084,STR0056,84926F,531,39,641,2026-06-07,2026-07-05 19:34:41.436521,True
INV022085,STR0056,85165,244,33,589,2026-06-20,2026-07-05 19:34:41.436594,True
INV022086,STR0056,84745A,181,73,344,2026-01-09,2026-07-05 19:34:41.436667,True
INV022087,STR0056,22135,286,61,504,2026-03-07,2026-07-05 19:34:41.436758,True
INV022088,STR0056,21338,393,30,517,2026-05-09,2026-07-05 19:34:41.436800,True
INV022089,STR0056,22148,356,45,468,2026-04-01,2026-07-05 19:34:41.436838,True
INV022090,STR0056,22686,375,79,493,2026-01-10,2026-07-05 19:34:41.436875,True
INV022091,STR0056,90199B,288,48,591,2026-04-12,2026-07-05 19:34:41.436912,True
INV022092,STR0056,21099,49,72,607,2026-06-04,2026-07-05 19:34:41.436949,True
INV022093,STR0056,22092,299,78,329,2026-03-12,2026-07-05 19:34:41.436985,True
INV022094,STR0056,21444,131,76,352,2026-04-26,2026-07-05 19:34:41.437021,True
INV022095,STR0056,46775B,235,69,343,2026-02-17,2026-07-05 19:34:41.437057,True
INV022096,STR0056,35923,344,40,546,2026-05-11,2026-07-05 19:34:41.437093,True
INV022097,STR0056,23519,25,53,680,2026-02-07,2026-07-05 19:34:41.437155,True
INV022098,STR0056,90040D,150,25,432,2026-04-22,2026-07-05 19:34:41.437196,True
INV022099,STR0056,84760L,224,58,606,2026-06-20,2026-07-05 19:34:41.437232,True
INV022100,STR0056,90002D,470,30,547,2026-03-14,2026-07-05 19:34:41.437268,True
INV022101,STR0056,84912B,175,80,513,2026-05-22,2026-07-05 19:34:41.437305,True
INV022102,STR0056,84592,481,35,605,2026-03-21,2026-07-05 19:34:41.437346,True
INV022103,STR0056,21372,389,79,399,2026-06-10,2026-07-05 19:34:41.437384,True
INV022104,STR0056,85047,198,39,334,2026-07-03,2026-07-05 19:34:41.437423,True
INV022105,STR0056,85035c,534,41,667,2026-01-09,2026-07-05 19:34:41.437460,True
INV022106,STR0056,10109,93,39,675,2026-01-19,2026-07-05 19:34:41.437496,True
INV022107,STR0056,23218,129,31,472,2026-02-06,2026-07-05 19:34:41.437532,True
INV022108,STR0056,21893,448,58,508,2026-06-02,2026-07-05 19:34:41.437568,True
INV022109,STR0056,20979,169,37,316,2026-04-09,2026-07-05 19:34:41.437603,True
INV022110,STR0056,23620,359,32,470,2026-05-12,2026-07-05 19:34:41.437638,True
INV022111,STR0056,21988,287,22,408,2026-06-02,2026-07-05 19:34:41.437673,True
INV022112,STR0056,35809B,376,61,567,2026-06-28,2026-07-05 19:34:41.437709,True
INV022113,STR0056,75131,225,39,682,2026-01-24,2026-07-05 19:34:41.437744,True
INV022114,STR0056,22916,79,56,444,2026-05-13,2026-07-05 19:34:41.437780,True
INV022115,STR0056,21158,159,72,322,2026-02-22,2026-07-05 19:34:41.437816,True
INV022116,STR0056,23040,64,60,393,2026-03-04,2026-07-05 19:34:41.437852,True
INV022117,STR0056,84836,324,49,379,2026-02-24,2026-07-05 19:34:41.437888,True
INV022118,STR0056,16156L,282,60,367,2026-01-23,2026-07-05 19:34:41.437924,True
INV022119,STR0056,90131,161,50,481,2026-03-12,2026-07-05 19:34:41.437959,True
INV022120,STR0056,46775A,29,46,580,2026-06-30,2026-07-05 19:34:41.437994,True
INV022121,STR0056,85124c,528,39,532,2026-06-20,2026-07-05 19:34:41.438030,True
INV022122,STR0056,22732,6,67,679,2026-03-16,2026-07-05 19:34:41.438066,True
INV022123,STR0056,23340,448,29,619,2026-02-14,2026-07-05 19:34:41.438126,True
INV022124,STR0056,23304,94,58,417,2026-02-22,2026-07-05 19:34:41.438183,True
INV022125,STR0056,35071,313,46,484,2026-06-24,2026-07-05 19:34:41.438220,True
INV022126,STR0056,72751C,226,52,382,2026-05-15,2026-07-05 19:34:41.438257,True
INV022127,STR0056,22604,208,73,409,2026-02-07,2026-07-05 19:34:41.438292,True
INV022128,STR0056,20654,301,71,427,2026-01-10,2026-07-05 19:34:41.438329,True
INV022129,STR0056,84452,1,35,628,2026-06-05,2026-07-05 19:34:41.438365,True
INV022130,STR0056,21172,40,40,427,2026-05-11,2026-07-05 19:34:41.438400,True
INV022131,STR0056,21062,210,54,355,2026-02-08,2026-07-05 19:34:41.438436,True
INV022132,STR0056,21161,117,56,653,2026-06-16,2026-07-05 19:34:41.438488,True
INV022133,STR0056,51020B,46,29,407,2026-02-09,2026-07-05 19:34:41.438533,True
INV022134,STR0056,22071,40,73,647,2026-02-04,2026-07-05 19:34:41.438576,True
INV022135,STR0056,21647,15,50,613,2026-04-21,2026-07-05 19:34:41.438612,True
INV022136,STR0056,22837,65,40,421,2026-06-28,2026-07-05 19:34:41.438648,True
INV022137,STR0056,90011E,348,42,552,2026-04-23,2026-07-05 19:34:41.438683,True
INV022138,STR0056,84920,155,64,507,2026-04-01,2026-07-05 19:34:41.438718,True
INV022139,STR0056,17090D,242,40,582,2026-05-28,2026-07-05 19:34:41.438754,True
INV022140,STR0056,22971,181,42,637,2026-05-25,2026-07-05 19:34:41.438789,True
INV022141,STR0056,23652,487,55,524,2026-05-27,2026-07-05 19:34:41.438825,True
INV022142,STR0056,22330,350,37,512,2026-04-14,2026-07-05 19:34:41.438860,True
INV022143,STR0056,22517,155,20,587,2026-04-23,2026-07-05 19:34:41.438900,True
INV022144,STR0056,47518f,225,65,338,2026-07-04,2026-07-05 19:34:41.438936,True
INV022145,STR0056,22528,368,73,375,2026-05-29,2026-07-05 19:34:41.438972,True
INV022146,STR0056,21631,537,48,649,2026-01-21,2026-07-05 19:34:41.439008,True
INV022147,STR0056,20901,188,72,305,2026-06-25,2026-07-05 19:34:41.439044,True
INV022148,STR0056,21805,322,49,591,2026-07-01,2026-07-05 19:34:41.439080,True
INV022149,STR0056,22053,480,44,684,2026-01-07,2026-07-05 19:34:41.439137,True
INV022150,STR0056,85036B,321,79,486,2026-03-15,2026-07-05 19:34:41.439186,True
INV022151,STR0056,22175,17,37,409,2026-05-11,2026-07-05 19:34:41.439244,True
INV022152,STR0056,20673,296,74,407,2026-03-28,2026-07-05 19:34:41.439304,True
INV022153,STR0056,20997,432,32,450,2026-03-21,2026-07-05 19:34:41.439340,True
INV022154,STR0056,84720,109,36,479,2026-01-25,2026-07-05 19:34:41.439379,True
INV022155,STR0056,84927D,117,44,619,2026-04-27,2026-07-05 19:34:41.439416,True
INV022156,STR0056,23211,89,30,545,2026-06-02,2026-07-05 19:34:41.439452,True
INV022157,STR0056,17061,605,27,641,2026-05-09,2026-07-05 19:34:41.439489,True
INV022158,STR0056,21124,375,24,409,2026-05-05,2026-07-05 19:34:41.439525,True
INV022159,STR0056,21476,257,65,635,2026-03-10,2026-07-05 19:34:41.439562,True
INV022160,STR0056,22509,229,73,504,2026-05-10,2026-07-05 19:34:41.439599,True
INV022161,STR0056,22857,229,53,325,2026-02-07,2026-07-05 19:34:41.439635,True
INV022162,STR0056,90163A,353,47,579,2026-04-09,2026-07-05 19:34:41.439675,True
INV022163,STR0056,90108,65,41,434,2026-02-24,2026-07-05 19:34:41.439711,True
INV022164,STR0056,22337,253,62,332,2026-07-01,2026-07-05 19:34:41.439749,True
INV022165,STR0056,22302,91,27,689,2026-04-18,2026-07-05 19:34:41.439787,True
INV022166,STR0056,22910,88,59,351,2026-02-26,2026-07-05 19:34:41.439826,True
INV022167,STR0056,85220,192,55,333,2026-04-30,2026-07-05 19:34:41.439863,True
INV022168,STR0056,37491A,257,72,434,2026-02-26,2026-07-05 19:34:41.439899,True
INV022169,STR0056,84437A,638,70,654,2026-02-26,2026-07-05 19:34:41.439934,True
INV022170,STR0056,84459A,197,30,460,2026-01-17,2026-07-05 19:34:41.439970,True
INV022171,STR0056,23575,112,46,415,2026-04-09,2026-07-05 19:34:41.440005,True
INV022172,STR0056,21914,160,41,642,2026-02-15,2026-07-05 19:34:41.440041,True
INV022173,STR0056,16235,616,64,669,2026-01-20,2026-07-05 19:34:41.440077,True
INV022174,STR0056,85039C,415,26,682,2026-05-06,2026-07-05 19:34:41.440136,True
INV022175,STR0056,72753A,562,27,631,2026-03-09,2026-07-05 19:34:41.440178,True
INV022176,STR0056,71459,389,25,440,2026-06-18,2026-07-05 19:34:41.440214,True
INV022177,STR0056,16215,156,68,416,2026-06-20,2026-07-05 19:34:41.440251,True
INV022178,STR0056,16216,324,21,628,2026-03-24,2026-07-05 19:34:41.440287,True
INV022179,STR0056,23522,235,62,623,2026-06-16,2026-07-05 19:34:41.440323,True
INV022180,STR0056,23327,247,76,361,2026-05-21,2026-07-05 19:34:41.440359,True
INV022181,STR0056,16169E,443,30,687,2026-05-14,2026-07-05 19:34:41.440395,True
INV022182,STR0056,20896,322,79,469,2026-04-25,2026-07-05 19:34:41.440435,True
INV022183,STR0056,23238,60,27,320,2026-01-16,2026-07-05 19:34:41.440471,True
INV022184,STR0056,90190C,10,67,497,2026-07-04,2026-07-05 19:34:41.440506,True
INV022185,STR0056,84773,89,58,356,2026-04-06,2026-07-05 19:34:41.440553,True
INV022186,STR0056,21548,454,41,595,2026-04-21,2026-07-05 19:34:41.440590,True
INV022187,STR0056,16202A,0,35,376,2026-02-08,2026-07-05 19:34:41.440626,True
INV022188,STR0056,85036a,188,25,452,2026-03-05,2026-07-05 19:34:41.440661,True
INV022189,STR0056,22499,267,57,660,2026-06-25,2026-07-05 19:34:41.440698,True
INV022190,STR0056,71496A,624,25,665,2026-06-16,2026-07-05 19:34:41.440733,True
INV022191,STR0056,20968,435,33,441,2026-05-07,2026-07-05 19:34:41.440769,True
INV022192,STR0056,90177D,425,36,462,2026-06-12,2026-07-05 19:34:41.440805,True
INV022193,STR0056,47504H,388,30,688,2026-04-17,2026-07-05 19:34:41.440840,True
INV022194,STR0056,84192,256,78,326,2026-05-26,2026-07-05 19:34:41.440876,True
INV022195,STR0056,22033,22,24,660,2026-06-20,2026-07-05 19:34:41.440911,True
INV022196,STR0056,22459,137,33,434,2026-01-17,2026-07-05 19:34:41.440948,True
INV022197,STR0056,84559A,90,44,405,2026-03-24,2026-07-05 19:34:41.440984,True
INV022198,STR0056,23120,94,31,530,2026-02-11,2026-07-05 19:34:41.441024,True
INV022199,STR0056,20615,58,59,488,2026-02-18,2026-07-05 19:34:41.441061,True
INV022200,STR0056,85227,483,77,512,2026-01-12,2026-07-05 19:34:41.441097,True
INV022201,STR0056,90179C,115,80,660,2026-02-25,2026-07-05 19:34:41.441162,True
INV022202,STR0056,21232,368,30,373,2026-05-20,2026-07-05 19:34:41.441200,True
INV022203,STR0056,23250,498,64,541,2026-03-13,2026-07-05 19:34:41.441237,True
INV022204,STR0056,20866,11,67,455,2026-03-25,2026-07-05 19:34:41.441272,True
INV022205,STR0056,21558,205,76,631,2026-04-11,2026-07-05 19:34:41.441308,True
INV022206,STR0056,20770,225,55,531,2026-03-17,2026-07-05 19:34:41.441344,True
INV022207,STR0056,21144,437,21,607,2026-05-28,2026-07-05 19:34:41.441385,True
INV022208,STR0056,21991,125,52,355,2026-01-23,2026-07-05 19:34:41.441422,True
INV022209,STR0056,22879,9,56,538,2026-06-25,2026-07-05 19:34:41.441458,True
INV022210,STR0056,47341A,422,57,582,2026-02-20,2026-07-05 19:34:41.441494,True
INV022211,STR0056,47471,88,75,520,2026-05-19,2026-07-05 19:34:41.441530,True
INV022212,STR0056,23382,181,60,321,2026-04-08,2026-07-05 19:34:41.441566,True
INV022213,STR0056,85230F,167,70,314,2026-07-01,2026-07-05 19:34:41.441602,True
INV022214,STR0056,23561,240,22,486,2026-01-26,2026-07-05 19:34:41.441637,True
INV022215,STR0056,84568,297,80,669,2026-05-16,2026-07-05 19:34:41.441673,True
INV022216,STR0056,90171,526,80,529,2026-06-17,2026-07-05 19:34:41.441708,True
INV022217,STR0056,45008C,329,70,526,2026-06-19,2026-07-05 19:34:41.441743,True
INV022218,STR0056,84006,399,26,587,2026-06-28,2026-07-05 19:34:41.441778,True
INV022219,STR0056,DCGS0058,650,36,667,2026-02-09,2026-07-05 19:34:41.441813,True
INV022220,STR0056,22719,259,39,413,2026-01-25,2026-07-05 19:34:41.441849,True
INV022221,STR0056,71495B,34,65,641,2026-05-27,2026-07-05 19:34:41.441888,True
INV022222,STR0056,20713,213,75,628,2026-05-10,2026-07-05 19:34:41.441925,True
INV022223,STR0056,23152,380,75,390,2026-05-30,2026-07-05 19:34:41.441960,True
INV022224,STR0056,22601,221,74,392,2026-01-26,2026-07-05 19:34:41.441996,True
INV022225,STR0056,90018A,568,50,675,2026-01-30,2026-07-05 19:34:41.442032,True
INV022226,STR0056,23452,493,69,695,2026-03-31,2026-07-05 19:34:41.442066,True
INV022227,STR0056,22288,64,33,497,2026-02-14,2026-07-05 19:34:41.442102,True
INV022228,STR0056,84876D,78,26,370,2026-07-04,2026-07-05 19:34:41.442164,True
INV022229,STR0056,90149,506,51,593,2026-02-17,2026-07-05 19:34:41.442202,True
INV022230,STR0056,90187A,217,80,506,2026-02-17,2026-07-05 19:34:41.442242,True
INV022231,STR0056,35610C,517,63,642,2026-05-19,2026-07-05 19:34:41.442279,True
INV022232,STR0056,35610B,606,62,662,2026-06-12,2026-07-05 19:34:41.442315,True
INV022233,STR0056,85132C,164,73,346,2026-02-17,2026-07-05 19:34:41.442352,True
INV022234,STR0056,21069,157,52,493,2026-03-20,2026-07-05 19:34:41.442388,True
INV022235,STR0056,22247,175,49,476,2026-03-09,2026-07-05 19:34:41.442424,True
INV022236,STR0056,22137,381,33,680,2026-06-11,2026-07-05 19:34:41.442460,True
INV022237,STR0056,23372,202,32,564,2026-06-28,2026-07-05 19:34:41.442496,True
INV022238,STR0056,84946,287,78,596,2026-05-07,2026-07-05 19:34:41.442543,True
INV022239,STR0056,22534,424,79,483,2026-04-09,2026-07-05 19:34:41.442583,True
INV022240,STR0056,70006,250,78,540,2026-03-18,2026-07-05 19:34:41.442624,True
INV022241,STR0056,23142,13,43,453,2026-02-21,2026-07-05 19:34:41.442661,True
INV022242,STR0056,21535,338,21,522,2026-02-14,2026-07-05 19:34:41.442698,True
INV022243,STR0056,22967,520,74,645,2026-05-18,2026-07-05 19:34:41.442735,True
INV022244,STR0056,90198A,340,38,616,2026-04-03,2026-07-05 19:34:41.442773,True
INV022245,STR0056,72802C,211,49,300,2026-06-24,2026-07-05 19:34:41.442974,True
INV022246,STR0056,71053,371,24,605,2026-03-25,2026-07-05 19:34:41.443015,True
INV022247,STR0056,23555,645,56,655,2026-01-27,2026-07-05 19:34:41.443055,True
INV022248,STR0056,35598D,413,65,509,2026-02-12,2026-07-05 19:34:41.443093,True
INV022249,STR0056,21665,164,75,331,2026-03-23,2026-07-05 19:34:41.443159,True
INV022250,STR0056,84816,554,42,611,2026-06-08,2026-07-05 19:34:41.443200,True
INV022251,STR0056,90019C,250,61,358,2026-03-17,2026-07-05 19:34:41.443236,True
INV022252,STR0056,17091B,484,26,507,2026-02-10,2026-07-05 19:34:41.443272,True
INV022253,STR0056,21854,167,68,572,2026-02-07,2026-07-05 19:34:41.443308,True
INV022254,STR0056,21809,291,37,445,2026-04-16,2026-07-05 19:34:41.443344,True
INV022255,STR0056,23251,347,72,442,2026-04-24,2026-07-05 19:34:41.443381,True
INV022256,STR0056,21493,361,32,534,2026-06-03,2026-07-05 19:34:41.443419,True
INV022257,STR0056,22877,305,29,420,2026-03-23,2026-07-05 19:34:41.443457,True
INV022258,STR0056,23598,391,48,404,2026-02-10,2026-07-05 19:34:41.443493,True
INV022259,STR0056,84840,284,42,681,2026-06-30,2026-07-05 19:34:41.443529,True
INV022260,STR0056,23650,115,29,529,2026-05-25,2026-07-05 19:34:41.443570,True
INV022261,STR0056,23412,94,61,501,2026-02-16,2026-07-05 19:34:41.443609,True
INV022262,STR0056,84857C,324,21,663,2026-01-14,2026-07-05 19:34:41.443646,True
INV022263,STR0056,21718,95,30,680,2026-04-26,2026-07-05 19:34:41.443683,True
INV022264,STR0056,22702,561,47,667,2026-03-14,2026-07-05 19:34:41.443719,True
INV022265,STR0056,84250M,124,23,522,2026-05-15,2026-07-05 19:34:41.443755,True
INV022266,STR0056,84608,111,71,596,2026-02-13,2026-07-05 19:34:41.443791,True
INV022267,STR0056,23500,413,41,417,2026-01-23,2026-07-05 19:34:41.443827,True
INV022268,STR0056,85043,480,21,605,2026-05-17,2026-07-05 19:34:41.443863,True
INV022269,STR0056,22468,228,47,365,2026-01-20,2026-07-05 19:34:41.443900,True
INV022270,STR0056,84830,300,64,532,2026-03-02,2026-07-05 19:34:41.443937,True
INV022271,STR0056,22571,208,51,559,2026-03-01,2026-07-05 19:34:41.443973,True
INV022272,STR0056,47591B,132,64,381,2026-02-08,2026-07-05 19:34:41.444010,True
INV022273,STR0056,21220,389,55,608,2026-03-08,2026-07-05 19:34:41.444046,True
INV022274,STR0056,22322,264,68,526,2026-03-13,2026-07-05 19:34:41.444082,True
INV022275,STR0056,22593,68,65,346,2026-02-20,2026-07-05 19:34:41.444145,True
INV022276,STR0056,85222,24,56,589,2026-05-01,2026-07-05 19:34:41.444187,True
INV022277,STR0056,23054,379,28,547,2026-02-03,2026-07-05 19:34:41.444225,True
INV022278,STR0056,90128A,446,56,579,2026-05-01,2026-07-05 19:34:41.444261,True
INV022279,STR0056,DCGS0075,97,43,394,2026-01-16,2026-07-05 19:34:41.444302,True
INV022280,STR0056,21443,12,58,548,2026-01-11,2026-07-05 19:34:41.444339,True
INV022281,STR0056,23176,230,43,385,2026-05-27,2026-07-05 19:34:41.444376,True
INV022282,STR0056,21720,357,34,359,2026-03-16,2026-07-05 19:34:41.444413,True
INV022283,STR0056,22304,401,43,560,2026-02-16,2026-07-05 19:34:41.444450,True
INV022284,STR0056,85169A,285,58,513,2026-04-08,2026-07-05 19:34:41.444486,True
INV022285,STR0056,23139,417,47,545,2026-05-12,2026-07-05 19:34:41.444523,True
INV022286,STR0056,23306,298,28,425,2026-04-04,2026-07-05 19:34:41.444570,True
INV022287,STR0056,85024B,393,57,488,2026-06-06,2026-07-05 19:34:41.444608,True
INV022288,STR0056,47591c,156,61,605,2026-02-11,2026-07-05 19:34:41.444644,True
INV022289,STR0056,23469,295,45,427,2026-03-21,2026-07-05 19:34:41.444681,True
INV022290,STR0056,21924,81,71,523,2026-06-18,2026-07-05 19:34:41.444718,True
INV022291,STR0056,84803A,215,46,603,2026-07-04,2026-07-05 19:34:41.444754,True
INV022292,STR0056,22314,86,66,508,2026-04-29,2026-07-05 19:34:41.444790,True
INV022293,STR0056,21308,605,35,608,2026-03-21,2026-07-05 19:34:41.444830,True
INV022294,STR0056,35597D,183,53,641,2026-04-23,2026-07-05 19:34:41.444866,True
INV022295,STR0056,90119,229,44,435,2026-03-30,2026-07-05 19:34:41.444902,True
INV022296,STR0056,85217,103,36,432,2026-07-05,2026-07-05 19:34:41.444938,True
INV022297,STR0056,20848,158,65,624,2026-02-28,2026-07-05 19:34:41.444974,True
INV022298,STR0056,82613a,276,52,316,2026-01-06,2026-07-05 19:34:41.445011,True
INV022299,STR0056,22296,116,66,633,2026-07-04,2026-07-05 19:34:41.445051,True
INV022300,STR0056,84458,406,34,597,2026-01-22,2026-07-05 19:34:41.445088,True
INV022301,STR0056,17011B,64,31,405,2026-06-17,2026-07-05 19:34:41.445152,True
INV022302,STR0056,23065,147,63,431,2026-04-21,2026-07-05 19:34:41.445193,True
INV022303,STR0056,85034a,216,59,415,2026-03-08,2026-07-05 19:34:41.445230,True
INV022304,STR0056,84406b,94,21,432,2026-03-12,2026-07-05 19:34:41.445267,True
INV022305,STR0056,90214C,450,77,539,2026-05-10,2026-07-05 19:34:41.445302,True
INV022306,STR0056,84665,310,77,438,2026-02-19,2026-07-05 19:34:41.445339,True
INV022307,STR0056,22052,366,35,558,2026-05-08,2026-07-05 19:34:41.445375,True
INV022308,STR0056,84886,70,59,393,2026-01-17,2026-07-05 19:34:41.445414,True
INV022309,STR0056,84422,11,78,589,2026-04-01,2026-07-05 19:34:41.445451,True
INV022310,STR0056,21817,187,66,582,2026-06-06,2026-07-05 19:34:41.445488,True
INV022311,STR0056,21931,44,49,423,2026-06-02,2026-07-05 19:34:41.445524,True
INV022312,STR0056,23324,64,24,336,2026-01-28,2026-07-05 19:34:41.445560,True
INV022313,STR0056,22537,84,74,555,2026-01-19,2026-07-05 19:34:41.445595,True
INV022314,STR0056,22929,431,77,431,2026-06-07,2026-07-05 19:34:41.445631,True
INV022315,STR0056,85041,125,63,397,2026-01-22,2026-07-05 19:34:41.445667,True
INV022316,STR0056,35443,396,21,408,2026-03-18,2026-07-05 19:34:41.445703,True
INV022317,STR0056,22574,342,22,380,2026-03-22,2026-07-05 19:34:41.445739,True
INV022318,STR0056,85030,280,22,665,2026-06-13,2026-07-05 19:34:41.445779,True
INV022319,STR0056,35085E,550,22,694,2026-03-04,2026-07-05 19:34:41.445815,True
INV022320,STR0056,22333,41,48,571,2026-03-18,2026-07-05 19:34:41.445851,True
INV022321,STR0056,84803B,477,24,482,2026-01-11,2026-07-05 19:34:41.445887,True
INV022322,STR0056,90010A,102,24,610,2026-01-10,2026-07-05 19:34:41.445923,True
INV022323,STR0056,72801c,393,39,499,2026-05-11,2026-07-05 19:34:41.445959,True
INV022324,STR0056,85023B,246,60,345,2026-03-22,2026-07-05 19:34:41.445996,True
INV022325,STR0056,90125B,269,45,523,2026-04-14,2026-07-05 19:34:41.446035,True
INV022326,STR0056,22817,339,59,379,2026-04-26,2026-07-05 19:34:41.446072,True
INV022327,STR0056,44234,246,63,388,2026-01-12,2026-07-05 19:34:41.446128,True
INV022328,STR0056,84601A,196,50,306,2026-06-26,2026-07-05 19:34:41.446171,True
INV022329,STR0056,22350,310,74,598,2026-05-15,2026-07-05 19:34:41.446208,True
INV022330,STR0056,23269,192,48,603,2026-06-22,2026-07-05 19:34:41.446244,True
INV022331,STR0056,84575B,93,59,583,2026-05-04,2026-07-05 19:34:41.446281,True
INV022332,STR0056,22823,142,48,358,2026-05-12,2026-07-05 19:34:41.446319,True
INV022333,STR0056,84509E,85,67,471,2026-02-21,2026-07-05 19:34:41.446357,True
INV022334,STR0056,82613b,458,75,677,2026-03-04,2026-07-05 19:34:41.446393,True
INV022335,STR0056,35995,190,50,594,2026-04-04,2026-07-05 19:34:41.446429,True
INV022336,STR0056,85099c,83,60,523,2026-04-15,2026-07-05 19:34:41.446465,True
