ProductID,ProductName,Category,SubCategory,Brand,Supplier,CostPrice,SellingPrice,LaunchDate,LastModifiedDate,IsActive
37330,BIG POLKADOT MUG,Electronics,Lighting,RetailPlus,Global Traders,1.8,2.26,2020-01-01,2026-07-05 18:58:26.283469,True
37333,"RETRO ""TEA FOR ONE"" ",Office,Stationery,SmartLiving,Global Traders,5.02,6.83,2020-01-01,2026-07-05 18:58:26.283524,True
37340,MULTICOLOUR SPRING FLOWER MUG,Gift,Cards,NovaRetail,ABC Supplies,2.42,3.39,2020-01-01,2026-07-05 18:58:26.283587,True
37342,POLKADOT COFFEE CUP & SAUCER PINK,Gift,Souvenirs,NovaRetail,Prime Distribution,1.58,2.07,2020-01-01,2026-07-05 18:58:26.283643,True
37343,POLKADOT MUG PINK ,Home,Decor,PrimeGoods,Retail Wholesale Ltd,1.46,2.08,2020-01-01,2026-07-05 18:58:26.283680,True
37345,ASSTD HEARTS DESIGN MUGS,Gift,Cards,PrimeGoods,ABC Supplies,2.83,4.04,2020-01-01,2026-07-05 18:58:26.283723,True
37348,SET OF 4 PASTEL STACKING MUGS,Electronics,Accessories,UrbanHome,Retail Wholesale Ltd,1.93,2.55,2020-01-01,2026-07-05 18:58:26.283784,True
37351,ORANGE FLOWER MUG ,Home,Storage,SmartLiving,Retail Wholesale Ltd,2.83,3.75,2020-01-01,2026-07-05 18:58:26.283851,True
37352,BIRD IN TREE MUG ,Gift,Cards,NovaRetail,UK Imports,0.83,1.11,2020-01-01,2026-07-05 18:58:26.283926,True
37370,RETRO COFFEE MUGS ASSORTED,Gift,Souvenirs,SmartLiving,ABC Supplies,4.45,5.36,2020-01-01,2026-07-05 18:58:26.284091,True
37399,"ASS RETROSPOOF MUGS,SPORTS",Electronics,Lighting,NovaRetail,Retail Wholesale Ltd,0.83,0.97,2020-01-01,2026-07-05 18:58:26.284200,True
37408,ASSORTED DESIGN GEISHA GIRL MUGS,Gift,Cards,PrimeGoods,UK Imports,0.91,1.25,2020-01-01,2026-07-05 18:58:26.284304,True
37409,ASSORTED DESIGN FLOWER MUGS,Gift,Seasonal,SmartLiving,Prime Distribution,0.71,0.85,2020-01-01,2026-07-05 18:58:26.284447,True
37410,BLACK AND WHITE PAISLEY FLOWER MUG,Gift,Cards,SmartLiving,Retail Wholesale Ltd,5.51,7.37,2020-01-01,2026-07-05 18:58:26.284517,True
37413,ICON MUG REVOLUTIONARY,Home,Decor,RetailPlus,ABC Supplies,0.34,0.41,2020-01-01,2026-07-05 18:58:26.284559,True
37422,WHITE WITH BLACK CATS BOWL,Gift,Seasonal,PrimeGoods,Prime Distribution,1.03,1.35,2020-01-01,2026-07-05 18:58:26.284596,True
37423,WHITE WITH BLACK CATS PLATE,Office,Stationery,NovaRetail,UK Imports,1.0,1.31,2020-01-01,2026-07-05 18:58:26.284631,True
37424,WHITE WITH BLACK CATS MUG,Home,Kitchen,NovaRetail,Global Traders,1.01,1.27,2020-01-01,2026-07-05 18:58:26.284666,True
37432,MUG PINK AND PURPLE ARABIC DESIGN,Electronics,Lighting,PrimeGoods,Global Traders,0.48,0.65,2020-01-01,2026-07-05 18:58:26.284703,True
37438,FUNKY FLOWER COFFEE POT,Gift,Cards,PrimeGoods,Prime Distribution,2.97,3.75,2020-01-01,2026-07-05 18:58:26.284741,True
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,Electronics,Lighting,SmartLiving,Prime Distribution,4.06,4.93,2020-01-01,2026-07-05 18:58:26.284791,True
37446,MINI CAKE STAND WITH HANGING CAKES,Office,Stationery,UrbanHome,Retail Wholesale Ltd,1.33,1.84,2020-01-01,2026-07-05 18:58:26.284827,True
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,Office,Organization,NovaRetail,Retail Wholesale Ltd,1.54,1.96,2020-01-01,2026-07-05 18:58:26.284862,True
37448,CERAMIC CAKE DESIGN SPOTTED MUG,Office,Stationery,UrbanHome,Retail Wholesale Ltd,1.57,1.78,2020-01-01,2026-07-05 18:58:26.284895,True
37449,CERAMIC CAKE STAND + HANGING CAKES,Gift,Seasonal,UrbanHome,Global Traders,8.65,10.94,2020-01-01,2026-07-05 18:58:26.284930,True
37450,CERAMIC CAKE BOWL + HANGING CAKES,Gift,Souvenirs,NovaRetail,ABC Supplies,2.54,3.41,2020-01-01,2026-07-05 18:58:26.284964,True
37451,CERAMIC CAKE TEAPOT WITH CHERRY,Gift,Souvenirs,NovaRetail,ABC Supplies,3.26,4.48,2020-01-01,2026-07-05 18:58:26.284999,True
37461,FUNKY MONKEY MUG,Office,Desk,NovaRetail,Retail Wholesale Ltd,1.21,1.6,2020-01-01,2026-07-05 18:58:26.285033,True
37464,ROBOT MUG IN DISPLAY BOX,Home,Kitchen,PrimeGoods,ABC Supplies,1.44,1.76,2020-01-01,2026-07-05 18:58:26.285068,True
37467,PIG MUG IN TWO COLOUR DESIGNS,Electronics,Lighting,RetailPlus,UK Imports,1.86,2.64,2020-01-01,2026-07-05 18:58:26.285101,True
37468,HARDMAN MUG 3 ASSORTED,Home,Kitchen,PrimeGoods,UK Imports,1.1,1.35,2020-01-01,2026-07-05 18:58:26.285134,True
37471,MULTICOLOUR POLKADOT PLATE,Office,Stationery,RetailPlus,UK Imports,2.56,3.34,2020-01-01,2026-07-05 18:58:26.285168,True
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,Electronics,Accessories,RetailPlus,Global Traders,9.63,10.78,2020-01-01,2026-07-05 18:58:26.285201,True
37475,SET/4 COLOURFUL MIXING BOWLS,Home,Decor,NovaRetail,Global Traders,7.74,10.56,2020-01-01,2026-07-05 18:58:26.285264,True
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,Gift,Souvenirs,SmartLiving,Global Traders,8.78,11.44,2020-01-01,2026-07-05 18:58:26.285299,True
37481,CUBIC MUG TEATIME CAKES,Office,Organization,UrbanHome,Retail Wholesale Ltd,2.06,2.55,2020-01-01,2026-07-05 18:58:26.285334,True
37483,ENGLISH ROSE MUG IN GIFT BOX,Electronics,Batteries,PrimeGoods,Retail Wholesale Ltd,1.78,2.47,2020-01-01,2026-07-05 18:58:26.285367,True
37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,Electronics,Lighting,NovaRetail,Retail Wholesale Ltd,4.96,6.75,2020-01-01,2026-07-05 18:58:26.285401,True
37485,ENGLISH ROSE TEA SET IN GIFT BOX,Gift,Seasonal,NovaRetail,Retail Wholesale Ltd,3.32,4.6,2020-01-01,2026-07-05 18:58:26.285436,True
37495,FAIRY CAKE BIRTHDAY CANDLE SET,Electronics,Lighting,RetailPlus,UK Imports,2.89,4.09,2020-01-01,2026-07-05 18:58:26.285470,True
37500,TEA TIME TEAPOT IN GIFT BOX,Gift,Cards,RetailPlus,ABC Supplies,7.72,9.24,2020-01-01,2026-07-05 18:58:26.285528,True
37501,TEA TIME TEA SET IN GIFT BOX,Electronics,Lighting,PrimeGoods,UK Imports,6.57,7.31,2020-01-01,2026-07-05 18:58:26.285566,True
37502,TEA TIME MUG IN GIFT BOX,Gift,Seasonal,RetailPlus,ABC Supplies,2.92,3.3,2020-01-01,2026-07-05 18:58:26.285601,True
37503,TEA TIME CAKE STAND IN GIFT BOX,Gift,Cards,SmartLiving,ABC Supplies,9.23,11.69,2020-01-01,2026-07-05 18:58:26.285634,True
37506,NEW ENGLAND MILK JUG W GIFT BOX,Home,Decor,RetailPlus,ABC Supplies,4.27,5.95,2020-01-01,2026-07-05 18:58:26.285667,True
37508,NEW ENGLAND CERAMIC CAKE SERVER,Gift,Seasonal,UrbanHome,Retail Wholesale Ltd,1.93,2.6,2020-01-01,2026-07-05 18:58:26.285711,True
37509,NEW ENGLAND MUG W GIFT BOX,Office,Stationery,PrimeGoods,ABC Supplies,2.26,2.55,2020-01-01,2026-07-05 18:58:26.285748,True
40001,WHITE BAMBOO RIBS LAMPSHADE,Office,Desk,NovaRetail,Global Traders,0.81,1.03,2020-01-01,2026-07-05 18:58:26.285782,True
40002,WHITE BAMBOO RIBS LAMPSHADE,Home,Decor,PrimeGoods,UK Imports,0.64,0.85,2020-01-01,2026-07-05 18:58:26.285815,True
40003,WHITE BAMBOO RIBS LAMPSHADE,Office,Stationery,RetailPlus,Prime Distribution,1.27,1.46,2020-01-01,2026-07-05 18:58:26.285847,True
40016,CHINESE DRAGON PAPER LANTERNS,Office,Desk,RetailPlus,ABC Supplies,1.66,1.89,2020-01-01,2026-07-05 18:58:26.285880,True
44228,CANNABIS LEAF BEAD CURTAIN,Electronics,Lighting,RetailPlus,Prime Distribution,0.69,0.85,2020-01-01,2026-07-05 18:58:26.285913,True
44230,SQUARE MIRROR CURTAIN,Office,Desk,RetailPlus,UK Imports,8.13,9.04,2020-01-01,2026-07-05 18:58:26.285946,True
44234,ASSORTED CIRCULAR MOBILE,Home,Kitchen,RetailPlus,Prime Distribution,0.33,0.38,2020-01-01,2026-07-05 18:58:26.285979,True
44235,ASSORTED COLOURED CIRCLE MOBILE ,Home,Storage,NovaRetail,Prime Distribution,0.34,0.42,2020-01-01,2026-07-05 18:58:26.286011,True
44236,PINK/PURPLE CIRCLE CURTAIN,Home,Kitchen,NovaRetail,Global Traders,2.32,2.87,2020-01-01,2026-07-05 18:58:26.286044,True
44265,M/COLOUR POM-POM CURTAIN,Home,Decor,RetailPlus,UK Imports,3.5,4.25,2020-01-01,2026-07-05 18:58:26.286077,True
45013,FOLDING SHOE TIDY,Gift,Seasonal,RetailPlus,UK Imports,2.28,2.9,2020-01-01,2026-07-05 18:58:26.286110,True
45014,FOLDING SHIRT TIDY,Electronics,Batteries,SmartLiving,Prime Distribution,4.18,4.65,2020-01-01,2026-07-05 18:58:26.286155,True
45016,DECORATIVE NET CANOPY LEOPARD,Gift,Souvenirs,PrimeGoods,Global Traders,4.28,5.87,2020-01-01,2026-07-05 18:58:26.286189,True
46118,FUNKY MONKEY CUSHION COVER,Electronics,Batteries,PrimeGoods,ABC Supplies,2.46,3.1,2020-01-01,2026-07-05 18:58:26.286246,True
46307,ROSES BLUE BASE CUSHION COVER ,Gift,Cards,UrbanHome,Prime Distribution,4.02,5.16,2020-01-01,2026-07-05 18:58:26.286284,True
47016,LIGHT DECORATION BATTERY OPERATED,Gift,Souvenirs,PrimeGoods,Global Traders,1.68,2.1,2020-01-01,2026-07-05 18:58:26.286317,True
47420,ASSORTED COLOUR SUCTION CUP HOOK,Gift,Seasonal,PrimeGoods,Global Traders,0.17,0.19,2020-01-01,2026-07-05 18:58:26.286350,True
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,Office,Desk,UrbanHome,Global Traders,0.35,0.42,2020-01-01,2026-07-05 18:58:26.286383,True
47422,ASSORTED MONKEY SUCTION CUP HOOK,Home,Kitchen,RetailPlus,Retail Wholesale Ltd,0.32,0.42,2020-01-01,2026-07-05 18:58:26.286415,True
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,Gift,Cards,PrimeGoods,Prime Distribution,0.49,0.63,2020-01-01,2026-07-05 18:58:26.286448,True
47471,RAINBOW PEGS PHOTO CLIP STRING,Gift,Seasonal,PrimeGoods,ABC Supplies,0.77,0.94,2020-01-01,2026-07-05 18:58:26.286481,True
47480,HANGING PHOTO CLIP ROPE LADDER,Gift,Cards,RetailPlus,Retail Wholesale Ltd,1.67,2.26,2020-01-01,2026-07-05 18:58:26.286514,True
47481,50CM METAL STRING WITH  7 CLIPS,Home,Kitchen,SmartLiving,Retail Wholesale Ltd,0.9,1.12,2020-01-01,2026-07-05 18:58:26.286546,True
47502,POLKADOT CUTLERY 24 PCS IN TRAY,Home,Kitchen,UrbanHome,Global Traders,11.96,14.52,2020-01-01,2026-07-05 18:58:26.286579,True
47505,MINATURE COLOURED GARDENING SET,Electronics,Batteries,PrimeGoods,ABC Supplies,4.62,5.32,2020-01-01,2026-07-05 18:58:26.286612,True
47554,S/3 COLOURS FLOCK TEA TOWELS,Electronics,Lighting,SmartLiving,Global Traders,1.96,2.55,2020-01-01,2026-07-05 18:58:26.286645,True
47556,SET/2 SPOTTY + ROSE TEA TOWELS ,Electronics,Lighting,UrbanHome,Global Traders,1.9,2.55,2020-01-01,2026-07-05 18:58:26.286678,True
47562,ENGLISH ROSE IRONING BOARD COVER,Electronics,Lighting,PrimeGoods,UK Imports,2.94,3.73,2020-01-01,2026-07-05 18:58:26.286712,True
47566,PARTY BUNTING,Electronics,Batteries,SmartLiving,Global Traders,4.63,5.72,2020-01-01,2026-07-05 18:58:26.286745,True
47567,ENGLISH ROSE DESIGN KITCHEN APRON,Electronics,Lighting,SmartLiving,Prime Distribution,4.88,5.95,2020-01-01,2026-07-05 18:58:26.286792,True
47568,ENGLISH ROSE DESIGN PEG BAG,Electronics,Lighting,PrimeGoods,UK Imports,2.12,2.53,2020-01-01,2026-07-05 18:58:26.286824,True
47569,ENGLISH ROSE DESIGN SHOPPING BAG,Gift,Seasonal,NovaRetail,Global Traders,1.95,2.55,2020-01-01,2026-07-05 18:58:26.286856,True
47570,ENGLISH ROSE TABLE CLOTH,Electronics,Lighting,UrbanHome,Retail Wholesale Ltd,10.94,12.24,2020-01-01,2026-07-05 18:58:26.286889,True
47579,TEA TIME BREAKFAST BASKET,Home,Decor,RetailPlus,UK Imports,1.78,2.54,2020-01-01,2026-07-05 18:58:26.286922,True
47580,TEA TIME DES TEA COSY,Office,Organization,PrimeGoods,UK Imports,2.32,3.14,2020-01-01,2026-07-05 18:58:26.286954,True
47589,CONGRATULATIONS BUNTING,Gift,Souvenirs,PrimeGoods,ABC Supplies,4.63,5.58,2020-01-01,2026-07-05 18:58:26.286987,True
47597,NEW ENGLAND TEATOWELS,Home,Kitchen,UrbanHome,ABC Supplies,1.74,1.96,2020-01-01,2026-07-05 18:58:26.287019,True
47598,NEW ENGLAND EGG WARMER,Office,Stationery,NovaRetail,Global Traders,0.53,0.76,2020-01-01,2026-07-05 18:58:26.287051,True
48103,DOORMAT KISS MY.......,Gift,Seasonal,PrimeGoods,Prime Distribution,6.1,7.05,2020-01-01,2026-07-05 18:58:26.287084,True
48111,DOORMAT 3 SMILEY CATS,Gift,Seasonal,NovaRetail,Global Traders,6.57,8.8,2020-01-01,2026-07-05 18:58:26.287117,True
48116,DOORMAT MULTICOLOUR STRIPE,Office,Organization,RetailPlus,ABC Supplies,6.4,8.81,2020-01-01,2026-07-05 18:58:26.287149,True
48129,DOORMAT TOPIARY,Home,Decor,PrimeGoods,UK Imports,7.0,8.22,2020-01-01,2026-07-05 18:58:26.287182,True
48138,DOORMAT UNION FLAG,Electronics,Accessories,RetailPlus,Global Traders,6.63,8.04,2020-01-01,2026-07-05 18:58:26.287240,True
48175,DOOR MAT CAMOUFLAGE,Office,Desk,SmartLiving,Prime Distribution,4.3,5.02,2020-01-01,2026-07-05 18:58:26.287277,True
48179,DOOR MAT SWEET HOME,Electronics,Accessories,NovaRetail,UK Imports,8.4,9.74,2020-01-01,2026-07-05 18:58:26.287310,True
48184,DOORMAT ENGLISH ROSE ,Gift,Cards,RetailPlus,Global Traders,5.94,8.24,2020-01-01,2026-07-05 18:58:26.287342,True
48185,DOORMAT FAIRY CAKE,Gift,Cards,SmartLiving,UK Imports,7.72,9.17,2020-01-01,2026-07-05 18:58:26.287375,True
48187,DOORMAT NEW ENGLAND,Home,Kitchen,RetailPlus,Global Traders,7.08,8.09,2020-01-01,2026-07-05 18:58:26.287407,True
48188,DOORMAT WELCOME PUPPIES,Electronics,Batteries,NovaRetail,Retail Wholesale Ltd,7.36,8.5,2020-01-01,2026-07-05 18:58:26.287439,True
48189,DOORMAT FRIENDSHIP ,Office,Stationery,RetailPlus,Prime Distribution,6.86,9.06,2020-01-01,2026-07-05 18:58:26.287471,True
48194,DOORMAT HEARTS,Gift,Souvenirs,PrimeGoods,Retail Wholesale Ltd,6.34,8.59,2020-01-01,2026-07-05 18:58:26.287503,True
48195,DOORMAT GREEN PAISLEY ,Electronics,Accessories,SmartLiving,Global Traders,6.94,8.14,2020-01-01,2026-07-05 18:58:26.287535,True
48197,DOORMAT BIRD ON THE WIRE,Home,Storage,SmartLiving,Prime Distribution,6.75,9.61,2020-01-01,2026-07-05 18:58:26.287568,True
51008,AFGHAN SLIPPER SOCK PAIR,Office,Stationery,SmartLiving,ABC Supplies,2.44,3.39,2020-01-01,2026-07-05 18:58:26.287601,True
62018,SOMBRERO ,Home,Storage,UrbanHome,Global Traders,1.42,1.8,2020-01-01,2026-07-05 18:58:26.287634,True
70006,LOVE HEART POCKET WARMER,Gift,Seasonal,SmartLiving,ABC Supplies,1.75,1.99,2020-01-01,2026-07-05 18:58:26.287666,True
70007,HI TEC ALPINE HAND WARMER,Gift,Seasonal,NovaRetail,ABC Supplies,1.88,2.15,2020-01-01,2026-07-05 18:58:26.287720,True
71038,WHITE HANGING BEADS CANDLE HOLDER,Office,Organization,NovaRetail,UK Imports,4.38,5.41,2020-01-01,2026-07-05 18:58:26.287757,True
71050,SMALL SINGLE FLAME CANDLE HOLDER,Electronics,Lighting,RetailPlus,ABC Supplies,0.29,0.35,2020-01-01,2026-07-05 18:58:26.287792,True
71053,WHITE MOROCCAN METAL LANTERN,Office,Organization,NovaRetail,Retail Wholesale Ltd,3.28,4.48,2020-01-01,2026-07-05 18:58:26.287825,True
71143,ANTIQUE SILVER BOOK MARK WITH BEADS,Office,Desk,UrbanHome,UK Imports,1.66,1.99,2020-01-01,2026-07-05 18:58:26.287858,True
71215,METAL BASE FOR CANDLES,Electronics,Lighting,SmartLiving,Retail Wholesale Ltd,0.36,0.41,2020-01-01,2026-07-05 18:58:26.287891,True
71270,PHOTO CLIP LINE,Office,Stationery,SmartLiving,Global Traders,1.28,1.64,2020-01-01,2026-07-05 18:58:26.287924,True
71279,PINK GLASS CANDLEHOLDER,Home,Storage,UrbanHome,Prime Distribution,3.19,3.76,2020-01-01,2026-07-05 18:58:26.287957,True
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",Gift,Cards,SmartLiving,Global Traders,3.68,4.55,2020-01-01,2026-07-05 18:58:26.287989,True
71459,HANGING JAM JAR T-LIGHT HOLDERS,Home,Kitchen,SmartLiving,Prime Distribution,0.84,1.11,2020-01-01,2026-07-05 18:58:26.288022,True
71477,COLOURED GLASS STAR T-LIGHT HOLDER,Gift,Seasonal,SmartLiving,ABC Supplies,3.01,3.7,2020-01-01,2026-07-05 18:58:26.288054,True
71510,SQUARE METAL CANDLEHOLDER BASE,Home,Decor,PrimeGoods,Prime Distribution,0.64,0.79,2020-01-01,2026-07-05 18:58:26.288087,True
72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,Electronics,Accessories,PrimeGoods,ABC Supplies,0.32,0.44,2020-01-01,2026-07-05 18:58:26.288120,True
72122,COFFEE SCENT PILLAR CANDLE,Electronics,Lighting,PrimeGoods,Prime Distribution,0.81,1.13,2020-01-01,2026-07-05 18:58:26.288153,True
72127,COLUMBIAN CANDLE ROUND ,Electronics,Lighting,NovaRetail,UK Imports,1.07,1.31,2020-01-01,2026-07-05 18:58:26.288187,True
72128,COLUMBIAN CANDLE ROUND,Gift,Cards,RetailPlus,ABC Supplies,0.66,0.89,2020-01-01,2026-07-05 18:58:26.288246,True
72129,COLUMBIAN CANDLE ROUND ,Home,Decor,UrbanHome,UK Imports,0.55,0.7,2020-01-01,2026-07-05 18:58:26.288284,True
72130,COLUMBIAN CANDLE ROUND,Electronics,Batteries,SmartLiving,ABC Supplies,0.52,0.68,2020-01-01,2026-07-05 18:58:26.288318,True
72131,COLUMBIAN CANDLE RECTANGLE,Office,Organization,RetailPlus,UK Imports,1.31,1.68,2020-01-01,2026-07-05 18:58:26.288352,True
72132,COLUMBIAN CUBE CANDLE,Home,Decor,UrbanHome,Retail Wholesale Ltd,1.27,1.72,2020-01-01,2026-07-05 18:58:26.288385,True
72133,COLUMBIAN CANDLE RECTANGLE,Gift,Cards,UrbanHome,Prime Distribution,1.16,1.33,2020-01-01,2026-07-05 18:58:26.288420,True
72134,COLUMBIAN  CUBE CANDLE ,Gift,Souvenirs,RetailPlus,Global Traders,0.69,0.92,2020-01-01,2026-07-05 18:58:26.288454,True
72232,FENG SHUI PILLAR CANDLE,Electronics,Accessories,SmartLiving,UK Imports,0.14,0.19,2020-01-01,2026-07-05 18:58:26.288488,True
72267,PREMIUM CHURCH CANDLE,Gift,Cards,SmartLiving,Global Traders,1.77,2.17,2020-01-01,2026-07-05 18:58:26.288520,True
72484,ROSES IN WHITE HEART CANDLE ,Electronics,Accessories,UrbanHome,Global Traders,0.89,1.21,2020-01-01,2026-07-05 18:58:26.288553,True
72487,ROSES WHITE ROUND CANDLE,Office,Desk,UrbanHome,Global Traders,0.89,1.15,2020-01-01,2026-07-05 18:58:26.288585,True
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,Electronics,Accessories,UrbanHome,UK Imports,0.49,0.59,2020-01-01,2026-07-05 18:58:26.288618,True
72598,SET/12 TAPER CANDLES,Home,Storage,UrbanHome,Retail Wholesale Ltd,0.85,1.19,2020-01-01,2026-07-05 18:58:26.288650,True
72708,SCULPTED ROUND IVORY CANDLE ,Office,Stationery,PrimeGoods,ABC Supplies,0.16,0.21,2020-01-01,2026-07-05 18:58:26.288682,True
72709,IVORY SCULPTED RND CANDLE ,Office,Stationery,UrbanHome,Prime Distribution,0.63,0.85,2020-01-01,2026-07-05 18:58:26.288715,True
72715,SPHERICAL IVORY CANDLE ,Electronics,Batteries,UrbanHome,Retail Wholesale Ltd,0.32,0.42,2020-01-01,2026-07-05 18:58:26.288747,True
72724,SET/6 CHRISTMAS ICICLE T-LIGHTS,Electronics,Lighting,PrimeGoods,ABC Supplies,1.11,1.25,2020-01-01,2026-07-05 18:58:26.288778,True
72728,ROSE SCENT CANDLES IN GLASS,Office,Organization,SmartLiving,ABC Supplies,0.62,0.85,2020-01-01,2026-07-05 18:58:26.288815,True
72741,GRAND CHOCOLATECANDLE,Home,Kitchen,SmartLiving,UK Imports,1.3,1.73,2020-01-01,2026-07-05 18:58:26.288848,True
72756,FAIRY CAKE CANDLES,Gift,Cards,PrimeGoods,UK Imports,1.22,1.47,2020-01-01,2026-07-05 18:58:26.288881,True
72772,SET/4 SCENTED CANDLES IN RAMEKINS,Home,Decor,UrbanHome,UK Imports,2.15,2.53,2020-01-01,2026-07-05 18:58:26.288913,True
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,Electronics,Lighting,RetailPlus,ABC Supplies,1.23,1.69,2020-01-01,2026-07-05 18:58:26.288947,True
72780,BLACK SILOUETTE CANDLE PLATE,Office,Organization,UrbanHome,UK Imports,0.75,0.84,2020-01-01,2026-07-05 18:58:26.288979,True
72781,BLACK SILOUETTE CANDLE PLATE ,Gift,Cards,NovaRetail,Prime Distribution,1.58,2.05,2020-01-01,2026-07-05 18:58:26.289011,True
72783,BLACK SIL'T SQU CANDLE PLATE ,Gift,Souvenirs,PrimeGoods,UK Imports,1.56,2.1,2020-01-01,2026-07-05 18:58:26.289043,True
72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,Office,Organization,UrbanHome,UK Imports,3.13,3.84,2020-01-01,2026-07-05 18:58:26.289076,True
72793,BLACK BOX MIRROR LANTERN,Electronics,Accessories,SmartLiving,UK Imports,4.13,5.6,2020-01-01,2026-07-05 18:58:26.289109,True
72805,VANILLA CANDLE IN EMBOSSED ZINC POT,Home,Storage,PrimeGoods,Prime Distribution,1.43,1.69,2020-01-01,2026-07-05 18:58:26.289143,True
72811,SMALL ZINC/GLASS CANDLEHOLDER,Home,Kitchen,SmartLiving,ABC Supplies,1.3,1.45,2020-01-01,2026-07-05 18:58:26.289175,True
72812,LARGE ZINC GLASS CANDLEHOLDER,Home,Decor,PrimeGoods,UK Imports,2.72,3.24,2020-01-01,2026-07-05 18:58:26.289227,True
72814,SET OF 3 CHRISTMAS BRIAR CANDLES,Home,Decor,NovaRetail,Global Traders,2.74,3.88,2020-01-01,2026-07-05 18:58:26.289266,True
72815,3 WICK CHRISTMAS BRIAR CANDLE ,Home,Kitchen,UrbanHome,Prime Distribution,3.08,4.05,2020-01-01,2026-07-05 18:58:26.289300,True
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,Electronics,Lighting,NovaRetail,Retail Wholesale Ltd,1.59,1.94,2020-01-01,2026-07-05 18:58:26.289332,True
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,Office,Desk,NovaRetail,UK Imports,0.97,1.31,2020-01-01,2026-07-05 18:58:26.289364,True
72818,CHRISTMAS DECOUPAGE CANDLE,Gift,Souvenirs,NovaRetail,Global Traders,0.63,0.84,2020-01-01,2026-07-05 18:58:26.289397,True
72819,CUPID DESIGN SCENTED CANDLES,Gift,Souvenirs,RetailPlus,ABC Supplies,2.39,3.0,2020-01-01,2026-07-05 18:58:26.289430,True
72821,CUPID SCENTED CANDLE IN GLASS,Electronics,Batteries,NovaRetail,UK Imports,1.23,1.65,2020-01-01,2026-07-05 18:58:26.289462,True
75011,BLUE DAISY MOBILE,Gift,Cards,NovaRetail,ABC Supplies,0.98,1.39,2020-01-01,2026-07-05 18:58:26.289495,True
75131,METAL TUBE CHIME ON BAMBOO,Office,Desk,UrbanHome,Retail Wholesale Ltd,1.29,1.72,2020-01-01,2026-07-05 18:58:26.289528,True
75172,PAINTED SEA SHELL METAL WINDCHIME,Office,Stationery,PrimeGoods,ABC Supplies,1.92,2.14,2020-01-01,2026-07-05 18:58:26.289562,True
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,Gift,Seasonal,PrimeGoods,Prime Distribution,1.22,1.48,2020-01-01,2026-07-05 18:58:26.289595,True
77079,DOLPHIN WINDMILL,Office,Stationery,SmartLiving,UK Imports,1.78,2.12,2020-01-01,2026-07-05 18:58:26.289628,True
77081,FLOWER WINDMILL,Gift,Cards,NovaRetail,ABC Supplies,1.56,1.76,2020-01-01,2026-07-05 18:58:26.289660,True
78026,SEAGRASS S/3 SQU LAUNDRY BOX,Electronics,Accessories,NovaRetail,Retail Wholesale Ltd,14.83,19.98,2020-01-01,2026-07-05 18:58:26.289694,True
78027,SEAGRASS S/2 CORNER LAUNDRY ,Office,Organization,RetailPlus,Prime Distribution,15.85,18.03,2020-01-01,2026-07-05 18:58:26.289740,True
78033,FLAG OF ST GEORGE CHAIR,Electronics,Lighting,UrbanHome,ABC Supplies,4.85,5.57,2020-01-01,2026-07-05 18:58:26.289774,True
78056,CAMOUFLAGE BACKPACK ON WHEELS,Electronics,Batteries,PrimeGoods,ABC Supplies,7.94,9.22,2020-01-01,2026-07-05 18:58:26.289808,True
78124,MAGAZINE RACK GEBRA ASSORTED ,Electronics,Batteries,SmartLiving,UK Imports,1.56,1.89,2020-01-01,2026-07-05 18:58:26.289842,True
79000,MOROCCAN TEA GLASS,Electronics,Batteries,PrimeGoods,Prime Distribution,1.17,1.34,2020-01-01,2026-07-05 18:58:26.289874,True
79029,GLASS HONEYPOT WASP CATCHER,Electronics,Accessories,NovaRetail,ABC Supplies,1.58,2.24,2020-01-01,2026-07-05 18:58:26.289908,True
79067,CORONA MEXICAN TRAY,Home,Decor,SmartLiving,ABC Supplies,4.06,4.95,2020-01-01,2026-07-05 18:58:26.289940,True
79072,TEATIME CAKE TIN WITH HANDLE,Home,Kitchen,NovaRetail,Global Traders,8.86,12.5,2020-01-01,2026-07-05 18:58:26.289973,True
79140,ASS WINDPROOF MARIJUANA LIGHTERS,Office,Organization,PrimeGoods,Global Traders,0.36,0.42,2020-01-01,2026-07-05 18:58:26.290017,True
79160,HEART SHAPE WIRELESS DOORBELL,Office,Organization,NovaRetail,Global Traders,1.83,2.47,2020-01-01,2026-07-05 18:58:26.290050,True
